"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","4.38"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","270"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","30","13","0","56","37","1.9","0.16","54.071","38.541","164.976","141.769"
"6","30","14","193","417","36","2.2","0.16","619.086","52.672","1972.438","1885.186"
"6","30","15","590","228","35","2.5","0.16","771.809","54.739","2484.89","2379.48"
"6","30","16","627","139","34","2.5","0.16","641.475","50.468","2131.525","2038.636"
"6","30","17","459","123","29","3.1","0.16","427.816","38.926","1502.482","1431.883"
"6","30","18","197","69","26","2.5","0.16","172.413","30.417","597.42","558.89"
"6","30","19","0","0","23","2.5","0.16","0","0","0","0"
"6","30","20","0","0","21","2.2","0.16","0","21","0","0"
"6","30","21","0","0","20","1.7","0.16","0","20","0","0"
"6","30","22","0","0","19","1.4","0.16","0","19","0","0"
"6","30","23","0","0","19","1.3","0.16","0","19","0","0"
"7","1","0","0","0","18","1.1","0.16","0","18","0","0"
"7","1","1","0","0","17","0.8","0.16","0","17","0","0"
"7","1","2","0","0","16","0.5","0.16","0","16","0","0"
"7","1","3","0","0","15","0.2","0.16","0","15","0","0"
"7","1","4","0","0","16","0.4","0.16","0","16","0","0"
"7","1","5","342","49","19","1.1","0.16","37.081","20.276","124.718","102.938"
"7","1","6","616","81","23","1.4","0.16","100.111","25.912","254.625","228.242"
"7","1","7","762","99","27","1.2","0.16","275.35","35.942","836.91","789.894"
"7","1","8","848","109","30","1.1","0.16","467.624","46.03","1529.137","1457.593"
"7","1","9","898","116","32","1.3","0.16","658.229","53.582","2123.281","2030.684"
"7","1","10","927","120","33","1.7","0.16","819.901","57.537","2589.852","2480.722"
"7","1","11","921","135","34","2.2","0.16","936.951","59.296","2926.865","2805.794"
"7","1","12","920","135","35","2.6","0.16","1005.642","60.19","3125.98","2997.854"
"7","1","13","902","135","36","3","0.16","1014.788","59.722","3166.713","3037.144"
"7","1","14","884","122","35","3.4","0.16","965.799","56.18","3077.372","2950.969"
"7","1","15","816","124","34","3.7","0.16","854.344","51.924","2795.264","2678.856"
"7","1","16","690","120","33","3.8","0.16","667.454","46.835","2255.191","2157.921"
"7","1","17","415","125","30","3.4","0.16","403.788","38.924","1415.326","1347.815"
"7","1","18","0","36","27","3","0.16","34.621","27.813","113.238","91.865"
"7","1","19","0","0","25","3","0.16","0","0","0","0"
"7","1","20","0","0","23","3","0.16","0","23","0","0"
"7","1","21","0","0","21","2.5","0.16","0","21","0","0"
"7","1","22","0","0","20","2.1","0.16","0","20","0","0"
"7","1","23","0","0","19","1.9","0.16","0","19","0","0"
"7","2","0","0","0","18","1.6","0.16","0","18","0","0"
"7","2","1","0","0","17","1","0.16","0","17","0","0"
"7","2","2","0","0","16","0.5","0.16","0","16","0","0"
"7","2","3","0","0","16","0.5","0.16","0","16","0","0"
"7","2","4","0","0","17","0.8","0.16","0","17","0","0"
"7","2","5","302","44","20","1.2","0.16","33.07","21.11","110.165","88.901"
"7","2","6","471","96","24","1.6","0.16","102.926","26.961","286.086","258.589"
"7","2","7","725","109","28","1.5","0.16","269.806","36.177","820.941","774.492"
"7","2","8","804","127","31","1.6","0.16","463.337","45.133","1520.006","1448.786"
"7","2","9","862","134","33","2","0.16","648.901","51.259","2112.661","2020.441"
"7","2","10","896","137","34","2.3","0.16","811.019","55.489","2583.381","2474.481"
"7","2","11","161","503","35","2.6","0.16","624.969","50.578","1992.072","1904.125"
"7","2","12","233","500","36","2.8","0.16","716.982","53.259","2266.439","2168.77"
"7","2","13","544","387","36","3.1","0.16","933.834","57.419","2923.634","2802.678"
"7","2","14","819","160","36","3.3","0.16","950.909","57.18","3013.453","2889.314"
"7","2","15","747","158","35","3.3","0.16","835.364","53.642","2709.827","2596.447"
"7","2","16","646","145","33","2.9","0.16","662.189","48.836","2215.987","2120.105"
"7","2","17","465","125","31","2","0.16","433.683","43.303","1496.145","1425.77"
"7","2","18","224","73","27","1.2","0.16","189.318","33.372","649.975","609.583"
"7","2","19","0","0","25","1.6","0.16","0","0","0","0"
"7","2","20","0","0","23","2.3","0.16","0","23","0","0"
"7","2","21","0","0","22","2.3","0.16","0","22","0","0"
"7","2","22","0","0","21","1.7","0.16","0","21","0","0"
"7","2","23","0","0","20","1.2","0.16","0","20","0","0"
"7","3","0","0","0","19","1","0.16","0","19","0","0"
"7","3","1","0","0","18","0.8","0.16","0","18","0","0"
"7","3","2","0","0","17","1.2","0.16","0","17","0","0"
"7","3","3","0","0","17","2.1","0.16","0","17","0","0"
"7","3","4","0","0","18","3","0.16","0","18","0","0"
"7","3","5","394","44","21","3.6","0.16","33.501","21.712","111.25","89.948"
"7","3","6","647","73","25","3.9","0.16","93.464","26.701","227.801","202.369"
"7","3","7","776","92","29","4.1","0.16","270.503","34.157","822.951","776.43"
"7","3","8","852","104","32","4.3","0.16","462.773","40.852","1544.968","1472.864"
"7","3","9","896","113","33","4.6","0.16","652.352","45.03","2181.966","2087.29"
"7","3","10","187","467","34","5.3","0.16","578.024","43.696","1900.629","1815.922"
"7","3","11","38","415","35","6.1","0.16","433.065","41.608","1418.856","1351.22"
"7","3","12","362","456","34","6.8","0.16","798.72","45.343","2619.149","2508.982"
"7","3","13","666","278","33","6.8","0.16","941.814","46.409","3098.76","2971.598"
"7","3","14","0","33","31","5.9","0.16","31.818","31.497","98.236","77.394"
"7","3","15","0","21","30","4.9","0.16","20.22","30.357","61.821","42.27"
"7","3","16","0","27","28","3.9","0.16","25.972","28.527","82.198","61.925"
"7","3","17","34","135","25","2.9","0.16","164.05","28.921","574.657","536.935"
"7","3","18","344","52","23","2.2","0.16","219.801","28.957","771.981","727.266"
"7","3","19","0","0","21","2.1","0.16","0","0","0","0"
"7","3","20","0","0","19","2.1","0.16","0","19","0","0"
"7","3","21","0","0","18","1.8","0.16","0","18","0","0"
"7","3","22","0","0","18","1.4","0.16","0","18","0","0"
"7","3","23","0","0","17","1","0.16","0","17","0","0"
"7","4","0","0","0","17","0.8","0.16","0","17","0","0"
"7","4","1","0","0","16","0.6","0.16","0","16","0","0"
"7","4","2","0","0","16","0.6","0.16","0","16","0","0"
"7","4","3","0","0","16","0.6","0.16","0","16","0","0"
"7","4","4","0","0","16","0.8","0.16","0","16","0","0"
"7","4","5","239","54","18","0.7","0.16","41.307","19.577","139.927","117.609"
"7","4","6","510","98","21","1","0.16","105.379","24.484","294.244","266.458"
"7","4","7","674","119","24","1.8","0.16","263.529","31.492","820.493","774.059"
"7","4","8","771","131","25","2.3","0.16","450.417","36.902","1526.882","1455.418"
"7","4","9","417","340","27","2.6","0.16","558.074","40.965","1875.484","1791.667"
"7","4","10","865","142","28","2.9","0.16","790.345","46.789","2611.536","2501.639"
"7","4","11","897","133","29","3.1","0.16","912.111","49.956","2966.479","2844.004"
"7","4","12","897","134","30","3.2","0.16","981.45","52.182","3159.039","3029.741"
"7","4","13","883","132","30","3.3","0.16","992.32","52.082","3201.345","3070.548"
"7","4","14","452","358","30","3.3","0.16","815.133","48.115","2667.195","2555.325"
"7","4","15","623","214","29","3.4","0.16","787.751","46.29","2629.823","2519.277"
"7","4","16","714","111","28","3.3","0.16","674.871","43.112","2316.925","2217.466"
"7","4","17","161","147","26","2.8","0.16","261.853","32.38","925.444","875.291"
"7","4","18","256","57","23","2.1","0.16","188.834","28.22","661.952","621.136"
"7","4","19","0","0","20","1.9","0.16","0","0","0","0"
"7","4","20","0","0","18","1.8","0.16","0","18","0","0"
"7","4","21","0","0","17","1.5","0.16","0","17","0","0"
"7","4","22","0","0","17","1.2","0.16","0","17","0","0"
"7","4","23","0","0","16","1.1","0.16","0","16","0","0"
"7","5","0","0","0","16","0.9","0.16","0","16","0","0"
"7","5","1","0","0","17","0.8","0.16","0","17","0","0"
"7","5","2","0","0","17","0.5","0.16","0","17","0","0"
"7","5","3","0","0","16","0.4","0.16","0","16","0","0"
"7","5","4","0","0","17","0.4","0.16","0","17","0","0"
"7","5","5","360","43","19","0.6","0.16","32.751","20.285","109.245","88.013"
"7","5","6","637","65","22","0.7","0.16","84.164","24.846","200.574","176.106"
"7","5","7","746","92","25","1.3","0.16","260.718","33.249","794.17","748.669"
"7","5","8","763","142","27","2","0.16","452.155","39.672","1515.067","1444.021"
"7","5","9","867","115","28","2.3","0.16","634.389","44.832","2123.02","2030.433"
"7","5","10","890","123","29","2.5","0.16","791.124","49.194","2589.703","2480.579"
"7","5","11","897","130","30","2.7","0.16","908.577","52.356","2925.697","2804.668"
"7","5","12","428","483","30","2.8","0.16","887.025","51.378","2836.984","2719.098"
"7","5","13","403","442","30","2.8","0.16","847.816","50.446","2729.231","2615.164"
"7","5","14","463","356","29","2.7","0.16","823.223","49.242","2681.483","2569.107"
"7","5","15","402","285","28","2.6","0.16","661.401","44.593","2213.373","2117.584"
"7","5","16","216","238","27","2.5","0.16","422.525","37.819","1456.523","1387.552"
"7","5","17","340","128","26","1.8","0.16","353.735","36.453","1247.325","1185.767"
"7","5","18","18","60","23","1.1","0.16","73.02","25.519","249.722","223.513"
"7","5","19","0","0","21","1","0.16","0","0","0","0"
"7","5","20","0","0","20","1.1","0.16","0","20","0","0"
"7","5","21","0","0","18","1.1","0.16","0","18","0","0"
"7","5","22","0","0","17","1.2","0.16","0","17","0","0"
"7","5","23","0","0","17","1.3","0.16","0","17","0","0"
"7","6","0","0","0","16","1.4","0.16","0","16","0","0"
"7","6","1","0","0","15","1.5","0.16","0","15","0","0"
"7","6","2","0","0","15","1.6","0.16","0","15","0","0"
"7","6","3","0","0","15","1.6","0.16","0","15","0","0"
"7","6","4","0","0","16","1.8","0.16","0","16","0","0"
"7","6","5","418","36","19","2.3","0.16","26.345","19.698","87.084","66.637"
"7","6","6","619","72","23","1.9","0.16","87.709","25.265","216.819","191.776"
"7","6","7","814","76","26","1.8","0.16","262.334","33.397","789.353","744.022"
"7","6","8","885","85","29","2.7","0.16","460.885","40.312","1540.038","1468.108"
"7","6","9","928","92","30","3.1","0.16","649.7","44.96","2175.713","2081.259"
"7","6","10","953","96","31","3.4","0.16","812.953","48.811","2667.763","2555.873"
"7","6","11","959","102","32","3.7","0.16","935.23","51.552","3023.451","2898.957"
"7","6","12","960","103","33","4","0.16","1009.098","53.184","3235.836","3103.817"
"7","6","13","949","101","33","4.1","0.16","1023.282","53.189","3287.198","3153.359"
"7","6","14","937","91","32","4.2","0.16","980.918","51.108","3196.241","3065.625"
"7","6","15","897","85","31","4.1","0.16","874.549","48.314","2909.37","2788.919"
"7","6","16","834","76","30","4","0.16","716.576","44.436","2452.517","2348.255"
"7","6","17","428","115","28","3.4","0.16","399.697","36.835","1413.915","1346.454"
"7","6","18","12","59","25","2.6","0.16","65.7","26.653","222.492","197.248"
"7","6","19","0","0","22","2.3","0.16","0","0","0","0"
"7","6","20","0","0","20","2.4","0.16","0","20","0","0"
"7","6","21","0","0","19","2.2","0.16","0","19","0","0"
"7","6","22","0","0","18","1.8","0.16","0","18","0","0"
"7","6","23","0","0","17","1.6","0.16","0","17","0","0"
"7","7","0","0","0","17","1.4","0.16","0","17","0","0"
"7","7","1","0","0","17","1.3","0.16","0","17","0","0"
"7","7","2","0","0","17","1.3","0.16","0","17","0","0"
"7","7","3","0","0","17","1.5","0.16","0","17","0","0"
"7","7","4","0","0","18","2.1","0.16","0","18","0","0"
"7","7","5","454","35","20","2.7","0.16","25.553","20.629","83.89","63.557"
"7","7","6","695","59","24","2.5","0.16","83.542","25.867","192.584","168.399"
"7","7","7","810","75","28","2.3","0.16","259.16","34.606","773.978","729.192"
"7","7","8","872","88","30","2.3","0.16","456.62","42.061","1513.822","1442.821"
"7","7","9","588","290","32","2.2","0.16","615.989","48.63","2014.62","1925.873"
"7","7","10","927","106","33","2.1","0.16","801.587","55.089","2560.662","2452.568"
"7","7","11","943","105","34","1.9","0.16","923.369","60.481","2872.632","2753.483"
"7","7","12","292","484","35","1.7","0.16","759.429","57.624","2359.904","2258.923"
"7","7","13","13","186","35","1.7","0.16","193.306","40.749","620.606","581.255"
"7","7","14","0","43","34","1.6","0.16","41.466","35.261","127.435","105.559"
"7","7","15","0","29","33","1.4","0.16","27.927","33.891","85.339","64.955"
"7","7","16","0","24","32","1.3","0.16","23.084","32.756","71.112","51.232"
"7","7","17","0","16","29","1.1","0.16","15.37","29.531","47.859","28.802"
"7","7","18","0","42","26","1","0.16","40.721","27.441","134.389","112.267"
"7","7","19","0","0","24","1.7","0.16","0","0","0","0"
"7","7","20","0","0","22","3.1","0.16","0","22","0","0"
"7","7","21","0","0","21","4.7","0.16","0","21","0","0"
"7","7","22","0","0","20","5.4","0.16","0","20","0","0"
"7","7","23","0","0","20","5.3","0.16","0","20","0","0"
"7","8","0","0","0","19","5.2","0.16","0","19","0","0"
"7","8","1","0","0","19","5.1","0.16","0","19","0","0"
"7","8","2","0","0","18","4.8","0.16","0","18","0","0"
"7","8","3","0","0","17","4.5","0.16","0","17","0","0"
"7","8","4","0","0","17","4.3","0.16","0","17","0","0"
"7","8","5","177","53","19","3.9","0.16","42.748","19.868","144.51","122.029"
"7","8","6","257","121","22","3.2","0.16","110.355","24.442","352.093","322.257"
"7","8","7","650","127","25","2.5","0.16","260.252","31.446","809.894","763.836"
"7","8","8","735","149","28","1.8","0.16","442.83","40.93","1473.839","1404.254"
"7","8","9","780","168","30","1.6","0.16","623.911","49.096","2046.871","1956.982"
"7","8","10","477","413","31","1.7","0.16","742.147","53.147","2365.526","2264.346"
"7","8","11","400","490","32","1.8","0.16","819.444","55.91","2570.236","2461.802"
"7","8","12","115","496","31","1.6","0.16","597.054","49.152","1911.294","1826.209"
"7","8","13","0","101","31","1.6","0.16","97.692","33.968","313.365","284.901"
"7","8","14","29","324","30","2.1","0.16","356.806","39.783","1180.403","1121.216"
"7","8","15","7","161","29","2.6","0.16","163.327","33.082","545.109","508.433"
"7","8","16","15","181","28","2.7","0.16","191.7","32.722","653.117","612.614"
"7","8","17","0","6","26","2.5","0.16","5.761","26.148","17.314","0"
"7","8","18","0","51","23","2.4","0.16","51.091","24.334","172.84","149.355"
"7","8","19","0","0","21","2.4","0.16","0","0","0","0"
"7","8","20","0","0","19","2.1","0.16","0","19","0","0"
"7","8","21","0","0","18","1.4","0.16","0","18","0","0"
"7","8","22","0","0","17","0.8","0.16","0","17","0","0"
"7","8","23","0","0","16","0.6","0.16","0","16","0","0"
"7","9","0","0","0","16","0.6","0.16","0","16","0","0"
"7","9","1","0","0","15","0.6","0.16","0","15","0","0"
"7","9","2","0","0","15","0.6","0.16","0","15","0","0"
"7","9","3","0","0","15","0.6","0.16","0","15","0","0"
"7","9","4","0","0","15","0.7","0.16","0","15","0","0"
"7","9","5","306","45","17","0.9","0.16","34.236","18.238","115.221","93.777"
"7","9","6","39","120","19","1","0.16","106.491","22.758","370.825","340.325"
"7","9","7","87","216","22","1.1","0.16","211.723","29.25","722.898","679.923"
"7","9","8","434","257","25","1.8","0.16","407.106","36.888","1375.875","1309.762"
"7","9","9","576","294","26","2.7","0.16","610.644","41.024","2060.698","1970.319"
"7","9","10","414","431","28","3.1","0.16","712.6","44.332","2353.763","2252.999"
"7","9","11","451","468","29","3.1","0.16","842.521","48.3","2732.134","2617.964"
"7","9","12","879","146","30","2.9","0.16","973.18","53.124","3119.666","2991.764"
"7","9","13","545","386","31","2.5","0.16","931.66","54.726","2951.396","2829.456"
"7","9","14","461","358","32","2.1","0.16","822.531","54.633","2618.762","2508.608"
"7","9","15","545","244","31","1.8","0.16","748.912","52.977","2427.698","2324.315"
"7","9","16","379","210","30","1.8","0.16","521.028","45.33","1756.125","1676.538"
"7","9","17","601","81","28","1.8","0.16","466.716","41.812","1628.709","1553.637"
"7","9","18","180","64","25","1.6","0.16","158.565","29.864","547.981","511.203"
"7","9","19","0","0","22","1.5","0.16","0","0","0","0"
"7","9","20","0","0","20","1.3","0.16","0","20","0","0"
"7","9","21","0","0","19","1.5","0.16","0","19","0","0"
"7","9","22","0","0","19","3","0.16","0","19","0","0"
"7","9","23","0","0","19","5","0.16","0","19","0","0"
"7","10","0","0","0","18","6.2","0.16","0","18","0","0"
"7","10","1","0","0","17","6.6","0.16","0","17","0","0"
"7","10","2","0","0","16","6.6","0.16","0","16","0","0"
"7","10","3","0","0","15","5.8","0.16","0","15","0","0"
"7","10","4","0","0","15","4.8","0.16","0","15","0","0"
"7","10","5","0","34","16","4.2","0.16","32.512","16.633","110.07","88.81"
"7","10","6","24","115","18","3.6","0.16","101.858","20.169","359.854","329.742"
"7","10","7","69","211","19","3","0.16","203.22","23.737","710.764","668.218"
"7","10","8","365","282","21","2.7","0.16","402.097","30.869","1392.031","1325.346"
"7","10","9","843","129","24","2.8","0.16","624.3","39.121","2137.856","2044.743"
"7","10","10","885","127","26","3.2","0.16","786.215","43.781","2632.097","2521.471"
"7","10","11","916","118","27","3.6","0.16","909.768","46.308","3005.87","2882"
"7","10","12","456","373","28","4.1","0.16","806.373","43.856","2668.353","2556.442"
"7","10","13","12","177","29","4.4","0.16","183.481","32.45","609.327","570.375"
"7","10","14","0","80","28","4.3","0.16","77.198","29.473","251.219","224.957"
"7","10","15","14","218","28","4.2","0.16","227.39","32.41","770.795","726.122"
"7","10","16","124","240","27","4.1","0.16","355.952","34.037","1237.163","1175.965"
"7","10","17","17","125","25","3.4","0.16","136.499","28.004","476.07","441.84"
"7","10","18","49","61","22","2.1","0.16","87.834","24.428","303.645","275.525"
"7","10","19","0","0","19","1.2","0.16","0","0","0","0"
"7","10","20","0","0","18","1","0.16","0","18","0","0"
"7","10","21","0","0","18","0.9","0.16","0","18","0","0"
"7","10","22","0","0","17","0.6","0.16","0","17","0","0"
"7","10","23","0","0","16","0.5","0.16","0","16","0","0"
"7","11","0","0","0","16","0.5","0.16","0","16","0","0"
"7","11","1","0","0","15","0.8","0.16","0","15","0","0"
"7","11","2","0","0","14","1.3","0.16","0","14","0","0"
"7","11","3","0","0","13","1.7","0.16","0","13","0","0"
"7","11","4","0","0","13","2","0.16","0","13","0","0"
"7","11","5","230","50","15","2","0.16","38.47","16.081","131.251","109.24"
"7","11","6","495","97","18","1.9","0.16","96.918","20.627","279.81","252.535"
"7","11","7","647","127","21","1.9","0.16","256.041","28.12","804.305","758.445"
"7","11","8","231","310","24","1.9","0.16","372.342","34.65","1267.945","1205.656"
"7","11","9","784","166","27","2.2","0.16","621.289","43.798","2084.302","1993.087"
"7","11","10","815","176","29","2.7","0.16","777.393","48.132","2552.354","2444.553"
"7","11","11","394","485","30","3.2","0.16","808.246","48.207","2619.65","2509.465"
"7","11","12","489","449","31","3.6","0.16","910.569","50.269","2929.565","2808.398"
"7","11","13","412","444","31","3.9","0.16","856.974","48.345","2783.571","2667.578"
"7","11","14","433","355","30","4","0.16","792.698","45.84","2618.436","2508.294"
"7","11","15","227","330","29","4","0.16","549.818","39.998","1863.232","1779.85"
"7","11","16","380","208","28","4","0.16","519.137","38.434","1800.438","1719.281"
"7","11","17","372","122","26","3.5","0.16","373.498","34.126","1332.463","1267.888"
"7","11","18","76","61","23","2.3","0.16","104.748","25.784","362.392","332.191"
"7","11","19","0","0","20","1.4","0.16","0","0","0","0"
"7","11","20","0","0","19","1.1","0.16","0","19","0","0"
"7","11","21","0","0","18","0.9","0.16","0","18","0","0"
"7","11","22","0","0","17","0.7","0.16","0","17","0","0"
"7","11","23","0","0","16","0.5","0.16","0","16","0","0"
"7","12","0","0","0","16","0.7","0.16","0","16","0","0"
"7","12","1","0","0","16","1.2","0.16","0","16","0","0"
"7","12","2","0","0","17","1.6","0.16","0","17","0","0"
"7","12","3","0","0","17","1.8","0.16","0","17","0","0"
"7","12","4","0","0","17","2","0.16","0","17","0","0"
"7","12","5","73","50","18","2.2","0.16","42.332","19.143","143.077","120.647"
"7","12","6","0","15","21","1.8","0.16","14.406","21.424","46.721","27.705"
"7","12","7","0","132","24","1.5","0.16","124.63","27.902","426.993","394.503"
"7","12","8","45","276","27","2","0.16","269.354","34.551","910.299","860.683"
"7","12","9","50","354","28","2.5","0.16","356.523","37.061","1194.839","1135.141"
"7","12","10","448","421","29","2.8","0.16","725.163","46.492","2376.089","2274.534"
"7","12","11","392","483","28","2.9","0.16","804.187","47.046","2619.213","2509.043"
"7","12","12","0","104","27","2.9","0.16","100.57","29.374","328.988","299.971"
"7","12","13","111","464","26","2.7","0.16","574.253","40.064","1912.722","1827.586"
"7","12","14","115","409","24","2.3","0.16","527.746","37.932","1780.463","1700.014"
"7","12","15","3","129","22","1.9","0.16","127.837","25.656","435.961","403.153"
"7","12","16","0","39","21","1.8","0.16","37.527","22.1","124.698","102.919"
"7","12","17","32","144","20","2","0.16","174.16","24.921","621.641","582.253"
"7","12","18","22","58","19","2.2","0.16","72.68","20.97","252.985","226.661"
"7","12","19","0","0","18","2.1","0.16","0","0","0","0"
"7","12","20","0","0","18","1.6","0.16","0","18","0","0"
"7","12","21","0","0","17","0.9","0.16","0","17","0","0"
"7","12","22","0","0","17","0.6","0.16","0","17","0","0"
"7","12","23","0","0","16","0.3","0.16","0","16","0","0"
"7","13","0","0","0","16","0.1","0.16","0","16","0","0"
"7","13","1","0","0","15","0.1","0.16","0","15","0","0"
"7","13","2","0","0","14","0.3","0.16","0","14","0","0"
"7","13","3","0","0","14","0.5","0.16","0","14","0","0"
"7","13","4","0","0","15","0.9","0.16","0","15","0","0"
"7","13","5","135","51","17","1.4","0.16","41.174","18.316","139.314","117.017"
"7","13","6","430","95","20","1.5","0.16","90.155","22.688","264.174","237.453"
"7","13","7","657","124","23","1.4","0.16","253.295","30.843","782.783","737.686"
"7","13","8","798","119","26","1.6","0.16","440.38","39.415","1470.961","1401.478"
"7","13","9","848","129","28","2.1","0.16","623.67","45.204","2083.638","1992.446"
"7","13","10","865","143","29","2.5","0.16","782.605","48.975","2563.448","2455.254"
"7","13","11","882","143","30","2.9","0.16","901.196","51.415","2913.415","2792.821"
"7","13","12","552","407","30","3","0.16","928.054","51.632","2972.643","2849.95"
"7","13","13","849","153","30","2.8","0.16","981.921","53.75","3144.377","3015.599"
"7","13","14","422","352","29","2.2","0.16","778.744","50.009","2528.054","2421.115"
"7","13","15","792","125","28","1.4","0.16","830.963","54.672","2688.193","2575.579"
"7","13","16","179","239","27","0.7","0.16","395.681","42.136","1336.729","1272.003"
"7","13","17","5","116","26","0.3","0.16","119.475","31.143","408.429","376.596"
"7","13","18","273","53","24","0.2","0.16","189.999","32.42","652.133","611.665"
"7","13","19","0","0","22","0.2","0.16","0","0","0","0"
"7","13","20","0","0","21","0.4","0.16","0","21","0","0"
"7","13","21","0","0","20","1.6","0.16","0","20","0","0"
"7","13","22","0","0","18","3.4","0.16","0","18","0","0"
"7","13","23","0","0","17","4.8","0.16","0","17","0","0"
"7","14","0","0","0","16","5","0.16","0","16","0","0"
"7","14","1","0","0","16","4.2","0.16","0","16","0","0"
"7","14","2","0","0","15","3.5","0.16","0","15","0","0"
"7","14","3","0","0","15","3.2","0.16","0","15","0","0"
"7","14","4","0","0","16","3.4","0.16","0","16","0","0"
"7","14","5","369","37","19","3.7","0.16","28.156","19.588","92.825","72.176"
"7","14","6","650","64","22","3.7","0.16","72.601","23.357","176.296","152.689"
"7","14","7","787","79","25","3.8","0.16","246.971","29.878","743.186","699.492"
"7","14","8","863","89","27","3.7","0.16","443.918","36.244","1500.972","1430.426"
"7","14","9","908","96","29","3.6","0.16","631.234","42.425","2136.186","2043.132"
"7","14","10","138","459","30","3.6","0.16","531.184","41.223","1760.841","1681.087"
"7","14","11","526","419","31","3.6","0.16","858.355","49.17","2778.495","2662.681"
"7","14","12","626","326","32","3.6","0.16","916.637","51.419","2945.807","2824.065"
"7","14","13","485","416","32","3.7","0.16","902.055","50.816","2903.19","2782.958"
"7","14","14","80","394","31","3.6","0.16","478.861","41.126","1590.036","1516.334"
"7","14","15","0","96","30","3.2","0.16","92.612","32.088","302.871","274.778"
"7","14","16","539","160","28","2.4","0.16","592.044","43.48","2022.455","1933.431"
"7","14","17","421","118","26","1.2","0.16","397.115","39.443","1389.973","1323.36"
"7","14","18","234","55","24","0.8","0.16","176.114","30.553","607.375","568.493"
"7","14","19","0","0","21","1","0.16","0","0","0","0"
"7","14","20","0","0","19","1.4","0.16","0","19","0","0"
"7","14","21","0","0","18","1.8","0.16","0","18","0","0"
"7","14","22","0","0","18","2.2","0.16","0","18","0","0"
"7","14","23","0","0","17","2.5","0.16","0","17","0","0"
"7","15","0","0","0","16","2.6","0.16","0","16","0","0"
"7","15","1","0","0","16","2.7","0.16","0","16","0","0"
"7","15","2","0","0","16","2.6","0.16","0","16","0","0"
"7","15","3","0","0","15","2.6","0.16","0","15","0","0"
"7","15","4","0","0","16","2.9","0.16","0","16","0","0"
"7","15","5","359","37","19","3.5","0.16","28.293","19.609","93.19","72.527"
"7","15","6","639","65","23","3.4","0.16","71.493","24.408","175.345","151.772"
"7","15","7","772","83","27","3","0.16","245.425","32.502","731.033","687.769"
"7","15","8","843","96","30","3","0.16","440.136","40.244","1463.084","1393.881"
"7","15","9","417","334","31","3.4","0.16","545.956","42.941","1820.639","1738.766"
"7","15","10","464","345","32","3.8","0.16","666.602","45.701","2194.416","2099.299"
"7","15","11","5","123","33","4.1","0.16","123.052","35.41","395.966","364.575"
"7","15","12","4","124","34","4.3","0.16","123.687","36.356","396.269","364.867"
"7","15","13","26","348","34","4.4","0.16","373.216","41.017","1223.905","1163.177"
"7","15","14","88","397","33","4.3","0.16","489.511","42.351","1618.448","1543.739"
"7","15","15","278","319","32","4.2","0.16","590.474","43.485","1977.458","1890.029"
"7","15","16","527","165","31","3.9","0.16","588.352","43.01","2013.152","1924.458"
"7","15","17","607","85","29","2.8","0.16","472.174","40.541","1657.258","1581.174"
"7","15","18","387","45","26","1.6","0.16","229.272","33.024","788.327","743.033"
"7","15","19","0","0","23","1.2","0.16","0","23","0","0"
"7","15","20","0","0","22","1","0.16","0","22","0","0"
"7","15","21","0","0","22","0.5","0.16","0","22","0","0"
"7","15","22","0","0","21","0.4","0.16","0","21","0","0"
"7","15","23","0","0","20","0.8","0.16","0","20","0","0"
"7","16","0","0","0","18","1.1","0.16","0","18","0","0"
"7","16","1","0","0","18","1.2","0.16","0","18","0","0"
"7","16","2","0","0","17","1.3","0.16","0","17","0","0"
"7","16","3","0","0","16","1.3","0.16","0","16","0","0"
"7","16","4","0","0","17","1.2","0.16","0","17","0","0"
"7","16","5","320","39","21","1.6","0.16","30.389","21.928","99.276","78.398"
"7","16","6","595","73","25","1.3","0.16","74.907","27.255","192.454","168.274"
"7","16","7","733","95","29","0.8","0.16","241.878","37.624","707.904","665.46"
"7","16","8","783","123","31","1.5","0.16","433.489","44.497","1414.919","1347.422"
"7","16","9","829","137","33","2.1","0.16","615.778","49.986","2015.816","1927.027"
"7","16","10","136","458","34","2.5","0.16","528.304","47.418","1706.54","1628.71"
"7","16","11","528","418","35","2.7","0.16","857.901","56.058","2697.258","2584.323"
